 -0.1050000E+01 -0.1551931E+05 -0.1551931E+05  0.0000000E+00
 -0.1053000E+01 -0.1548308E+05 -0.1548308E+05  0.0000000E+00
 -0.1056000E+01 -0.1543934E+05 -0.1543934E+05  0.0000000E+00
 -0.1059000E+01 -0.1538777E+05 -0.1538777E+05  0.0000000E+00
 -0.1062000E+01 -0.1534548E+05 -0.1534548E+05  0.0000000E+00
 -0.1065000E+01 -0.1530072E+05 -0.1530072E+05  0.0000000E+00
 -0.1068000E+01 -0.1526046E+05 -0.1526046E+05  0.0000000E+00
 -0.1071000E+01 -0.1520666E+05 -0.1520666E+05  0.0000000E+00
 -0.1074000E+01 -0.1514760E+05 -0.1514760E+05  0.0000000E+00
 -0.1077000E+01 -0.1510785E+05 -0.1510785E+05  0.0000000E+00
 -0.1080000E+01 -0.1507241E+05 -0.1507241E+05  0.0000000E+00
 -0.1083000E+01 -0.1502642E+05 -0.1502642E+05  0.0000000E+00
 -0.1086000E+01 -0.1498258E+05 -0.1498258E+05  0.0000000E+00
 -0.1089000E+01 -0.1494427E+05 -0.1494427E+05  0.0000000E+00
 -0.1092000E+01 -0.1491584E+05 -0.1491584E+05  0.0000000E+00
 -0.1095000E+01 -0.1487141E+05 -0.1487141E+05  0.0000000E+00
 -0.1098000E+01 -0.1484047E+05 -0.1484047E+05  0.0000000E+00
 -0.1101000E+01 -0.1479554E+05 -0.1479554E+05  0.0000000E+00
 -0.1104000E+01 -0.1476672E+05 -0.1476672E+05  0.0000000E+00
 -0.1107000E+01 -0.1473623E+05 -0.1473623E+05  0.0000000E+00
 -0.1110000E+01 -0.1469186E+05 -0.1469186E+05  0.0000000E+00
 -0.1113000E+01 -0.1465303E+05 -0.1465303E+05  0.0000000E+00
 -0.1116000E+01 -0.1461530E+05 -0.1461530E+05  0.0000000E+00
 -0.1119000E+01 -0.1458257E+05 -0.1458257E+05  0.0000000E+00
 -0.1122000E+01 -0.1455192E+05 -0.1455192E+05  0.0000000E+00
 -0.1125000E+01 -0.1452475E+05 -0.1452475E+05  0.0000000E+00
 -0.1128000E+01 -0.1449687E+05 -0.1449687E+05  0.0000000E+00
 -0.1131000E+01 -0.1447100E+05 -0.1447100E+05  0.0000000E+00
 -0.1134000E+01 -0.1443733E+05 -0.1443733E+05  0.0000000E+00
 -0.1137000E+01 -0.1440412E+05 -0.1440412E+05  0.0000000E+00
 -0.1140000E+01 -0.1436485E+05 -0.1436485E+05  0.0000000E+00
 -0.1143000E+01 -0.1433735E+05 -0.1433735E+05  0.0000000E+00
 -0.1146000E+01 -0.1430401E+05 -0.1430401E+05  0.0000000E+00
 -0.1149000E+01 -0.1427453E+05 -0.1427453E+05  0.0000000E+00
 -0.1152000E+01 -0.1424147E+05 -0.1424147E+05  0.0000000E+00
 -0.1155000E+01 -0.1421134E+05 -0.1421134E+05  0.0000000E+00
 -0.1158000E+01 -0.1418742E+05 -0.1418742E+05  0.0000000E+00
 -0.1161000E+01 -0.1415211E+05 -0.1415211E+05  0.0000000E+00
